file;cfar;boundary_idx;time_s;time_ms;score;threshold
interleaved_pod_1k_60sec_rand;0;142;3.909615;3909.615;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;143;3.930567;3930.567;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;144;3.955510;3955.510;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;145;3.980454;3980.454;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;146;4.020363;4020.363;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;147;4.060272;4060.272;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;148;4.079728;4079.728;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;149;4.098685;4098.685;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;150;4.148571;4148.571;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;151;4.198458;4198.458;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;152;4.242358;4242.358;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;153;4.286757;4286.757;0.871340;0.666676
interleaved_pod_1k_60sec_rand;0;154;4.323673;4323.673;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;155;4.360590;4360.590;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;156;4.405488;4405.488;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;157;4.450385;4450.385;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;158;4.490295;4490.295;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;159;4.530703;4530.703;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;160;4.569615;4569.615;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;161;4.608526;4608.526;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;162;4.627483;4627.483;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;163;4.646440;4646.440;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;164;4.686349;4686.349;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;165;4.726259;4726.259;0.981159;0.666676
interleaved_pod_1k_60sec_rand;0;166;4.775646;4775.646;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;167;4.824535;4824.535;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;168;4.842494;4842.494;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;169;4.860454;4860.454;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;170;4.889388;4889.388;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;171;4.918322;4918.322;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;172;4.930295;4930.295;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;173;4.942268;4942.268;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;174;4.969705;4969.705;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;175;4.996644;4996.644;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;176;5.009615;5009.615;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;177;5.022585;5022.585;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;178;5.059501;5059.501;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;179;5.096417;5096.417;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;180;5.138322;5138.322;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;181;5.180726;5180.726;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;182;5.191701;5191.701;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;183;5.202676;5202.676;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;184;5.226621;5226.621;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;185;5.250567;5250.567;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;186;5.286485;5286.485;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;187;5.322404;5322.404;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;188;5.364308;5364.308;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;189;5.406712;5406.712;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;190;5.417687;5417.687;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;191;5.428662;5428.662;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;192;5.454603;5454.603;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;193;5.480544;5480.544;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;194;5.514467;5514.467;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;195;5.548390;5548.390;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;196;5.597279;5597.279;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;197;5.646667;5646.667;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;198;5.695556;5695.556;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;199;5.744444;5744.444;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;200;5.761406;5761.406;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;201;5.778367;5778.367;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;202;5.813288;5813.288;0.972747;0.666676
interleaved_pod_1k_60sec_rand;0;203;5.848707;5848.707;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;204;5.879637;5879.637;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;205;5.910567;5910.567;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;206;5.954467;5954.467;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;207;5.998367;5998.367;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;208;6.023311;6023.311;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;209;6.048753;6048.753;0.929405;0.666676
interleaved_pod_1k_60sec_rand;0;210;6.087664;6087.664;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;211;6.126576;6126.576;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;212;6.171474;6171.474;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;213;6.216372;6216.372;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;214;6.232336;6232.336;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;215;6.248299;6248.299;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;216;6.279728;6279.728;0.990858;0.666676
interleaved_pod_1k_60sec_rand;0;217;6.310658;6310.658;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;218;6.328617;6328.617;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;219;6.346576;6346.576;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;220;6.391474;6391.474;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;221;6.436372;6436.372;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;222;6.455329;6455.329;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;223;6.474286;6474.286;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;224;6.501723;6501.723;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;225;6.528662;6528.662;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;226;6.541633;6541.633;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;227;6.554603;6554.603;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;228;6.576553;6576.553;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;229;6.598503;6598.503;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;230;6.611474;6611.474;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;231;6.624444;6624.444;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;232;6.645397;6645.397;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;233;6.666349;6666.349;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;234;6.704263;6704.263;0.951270;0.666676
interleaved_pod_1k_60sec_rand;0;235;6.742676;6742.676;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;236;6.777596;6777.596;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;237;6.812517;6812.517;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;238;6.835465;6835.465;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;239;6.858413;6858.413;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;240;6.895329;6895.329;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;241;6.932744;6932.744;0.981055;0.666676
interleaved_pod_1k_60sec_rand;0;242;6.947710;6947.710;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;243;6.962676;6962.676;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;244;6.983628;6983.628;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;245;7.004580;7004.580;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;246;7.038503;7038.503;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;247;7.072426;7072.426;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;248;7.122313;7122.313;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;249;7.172698;7172.698;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;250;7.204626;7204.626;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;251;7.236553;7236.553;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;252;7.251519;7251.519;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;253;7.266485;7266.485;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;254;7.283447;7283.447;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;255;7.300408;7300.408;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;256;7.346304;7346.304;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;257;7.392698;7392.698;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;258;7.440590;7440.590;1.000000;0.666676
interleaved_pod_1k_60sec_rand;0;259;7.488481;7488.481;1.000000;0.666676
