file;cfar;boundary_idx;time_s;time_ms;score;threshold
interleaved_pod_1k_60sec_50ms;0;886;34.599365;34599.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;887;34.649252;34649.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;888;34.699138;34699.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;889;34.749025;34749.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;890;34.785442;34785.442;0.743399;0.666668
interleaved_pod_1k_60sec_50ms;0;891;34.799410;34799.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;892;34.849297;34849.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;893;34.899184;34899.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;894;34.949070;34949.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;895;34.999456;34999.456;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;896;35.049342;35049.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;897;35.056327;35056.327;0.672333;0.666668
interleaved_pod_1k_60sec_50ms;0;898;35.096236;35096.236;0.704436;0.666668
interleaved_pod_1k_60sec_50ms;0;899;35.149116;35149.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;900;35.165578;35165.578;0.747816;0.666668
interleaved_pod_1k_60sec_50ms;0;901;35.175057;35175.057;0.877143;0.666668
interleaved_pod_1k_60sec_50ms;0;902;35.199002;35199.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;903;35.249388;35249.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;904;35.299274;35299.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;905;35.349161;35349.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;906;35.399048;35399.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;907;35.449433;35449.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;908;35.499320;35499.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;909;35.549206;35549.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;910;35.599093;35599.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;911;35.648980;35648.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;912;35.699365;35699.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;913;35.749252;35749.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;914;35.799138;35799.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;915;35.849025;35849.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;916;35.899410;35899.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;917;35.949297;35949.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;918;35.968753;35968.753;0.681171;0.666668
interleaved_pod_1k_60sec_50ms;0;919;35.999184;35999.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;920;36.049070;36049.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;921;36.054558;36054.558;0.688089;0.666668
interleaved_pod_1k_60sec_50ms;0;922;36.062041;36062.041;0.731570;0.666668
interleaved_pod_1k_60sec_50ms;0;923;36.080499;36080.499;0.671955;0.666668
interleaved_pod_1k_60sec_50ms;0;924;36.087982;36087.982;0.700697;0.666668
interleaved_pod_1k_60sec_50ms;0;925;36.098957;36098.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;926;36.149342;36149.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;927;36.165306;36165.306;0.699653;0.666668
interleaved_pod_1k_60sec_50ms;0;928;36.199229;36199.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;929;36.249116;36249.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;930;36.299002;36299.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;931;36.349388;36349.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;932;36.399274;36399.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;933;36.449161;36449.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;934;36.499048;36499.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;935;36.549433;36549.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;936;36.599320;36599.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;937;36.649206;36649.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;938;36.699093;36699.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;939;36.748980;36748.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;940;36.799365;36799.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;941;36.849252;36849.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;942;36.899138;36899.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;943;36.949025;36949.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;944;36.999410;36999.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;945;37.049297;37049.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;946;37.099184;37099.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;947;37.149070;37149.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;948;37.198957;37198.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;949;37.249342;37249.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;950;37.299229;37299.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;951;37.349116;37349.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;952;37.399002;37399.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;953;37.449388;37449.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;954;37.499274;37499.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;955;37.549161;37549.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;956;37.599048;37599.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;957;37.649433;37649.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;958;37.699320;37699.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;959;37.749206;37749.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;960;37.799093;37799.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;961;37.848980;37848.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;962;37.899365;37899.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;963;37.949252;37949.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;964;37.999138;37999.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;965;38.049025;38049.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;966;38.099410;38099.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;967;38.149297;38149.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;968;38.199184;38199.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;969;38.249070;38249.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;970;38.298957;38298.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;971;38.349342;38349.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;972;38.399229;38399.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;973;38.449116;38449.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;974;38.499002;38499.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;975;38.549388;38549.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;976;38.599274;38599.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;977;38.649161;38649.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;978;38.699048;38699.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;979;38.749433;38749.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;980;38.799320;38799.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;981;38.849206;38849.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;982;38.873152;38873.152;0.756028;0.666668
interleaved_pod_1k_60sec_50ms;0;983;38.885624;38885.624;0.672762;0.666668
interleaved_pod_1k_60sec_50ms;0;984;38.899093;38899.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;985;38.948980;38948.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;986;38.999365;38999.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;987;39.049252;39049.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;988;39.099138;39099.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;989;39.149025;39149.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;990;39.199410;39199.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;991;39.249297;39249.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;992;39.299184;39299.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;993;39.349070;39349.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;994;39.398957;39398.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;995;39.449342;39449.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;996;39.499229;39499.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;997;39.549116;39549.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;998;39.599002;39599.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;999;39.649388;39649.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1000;39.699274;39699.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1001;39.749161;39749.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1002;39.799048;39799.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1003;39.849433;39849.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1004;39.899320;39899.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1005;39.949206;39949.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1006;39.999093;39999.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1007;40.048980;40048.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1008;40.099365;40099.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1009;40.149252;40149.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1010;40.199138;40199.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1011;40.249025;40249.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1012;40.299410;40299.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1013;40.349297;40349.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1014;40.399184;40399.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1015;40.449070;40449.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1016;40.498957;40498.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1017;40.549342;40549.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1018;40.599229;40599.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1019;40.649116;40649.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1020;40.699002;40699.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1021;40.749388;40749.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1022;40.799274;40799.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1023;40.849161;40849.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1024;40.899048;40899.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1025;40.949433;40949.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1026;40.999320;40999.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1027;41.049206;41049.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1028;41.099093;41099.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1029;41.148980;41148.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1030;41.199365;41199.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1031;41.249252;41249.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1032;41.299138;41299.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1033;41.349025;41349.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1034;41.399410;41399.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1035;41.449297;41449.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1036;41.499184;41499.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1037;41.549070;41549.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1038;41.565533;41565.533;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1039;41.572517;41572.517;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1040;41.580000;41580.000;0.816706;0.666668
interleaved_pod_1k_60sec_50ms;0;1041;41.599456;41599.456;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1042;41.649342;41649.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1043;41.699229;41699.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1044;41.749116;41749.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1045;41.799002;41799.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1046;41.849388;41849.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1047;41.863356;41863.356;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1048;41.871338;41871.338;0.683073;0.666668
interleaved_pod_1k_60sec_50ms;0;1049;41.879819;41879.819;0.768142;0.666668
interleaved_pod_1k_60sec_50ms;0;1050;41.898277;41898.277;0.938015;0.666668
interleaved_pod_1k_60sec_50ms;0;1051;41.949161;41949.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1052;41.978095;41978.095;0.805795;0.666668
interleaved_pod_1k_60sec_50ms;0;1053;41.999048;41999.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1054;42.049433;42049.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1055;42.099320;42099.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1056;42.149206;42149.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1057;42.199093;42199.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1058;42.248980;42248.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1059;42.299365;42299.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1060;42.349252;42349.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1061;42.399138;42399.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1062;42.449025;42449.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1063;42.499410;42499.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1064;42.549297;42549.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1065;42.599184;42599.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1066;42.649070;42649.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1067;42.698957;42698.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1068;42.749342;42749.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1069;42.799229;42799.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1070;42.849116;42849.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1071;42.899002;42899.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1072;42.949388;42949.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1073;42.999274;42999.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1074;43.049161;43049.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1075;43.099048;43099.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1076;43.149433;43149.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1077;43.199320;43199.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1078;43.249206;43249.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1079;43.299093;43299.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1080;43.348980;43348.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1081;43.399365;43399.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1082;43.449252;43449.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1083;43.499138;43499.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1084;43.549025;43549.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1085;43.599410;43599.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1086;43.649297;43649.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1087;43.699184;43699.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1088;43.749070;43749.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1089;43.799456;43799.456;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1090;43.849342;43849.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1091;43.899229;43899.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1092;43.949116;43949.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1093;43.999002;43999.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1094;44.049388;44049.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1095;44.099274;44099.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1096;44.149161;44149.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1097;44.159637;44159.637;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1098;44.172109;44172.109;0.792369;0.666668
interleaved_pod_1k_60sec_50ms;0;1099;44.184580;44184.580;0.754082;0.666668
interleaved_pod_1k_60sec_50ms;0;1100;44.196553;44196.553;0.856978;0.666668
interleaved_pod_1k_60sec_50ms;0;1101;44.249433;44249.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1102;44.258413;44258.413;0.763272;0.666668
interleaved_pod_1k_60sec_50ms;0;1103;44.269887;44269.887;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1104;44.299320;44299.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1105;44.349206;44349.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1106;44.399093;44399.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1107;44.448980;44448.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1108;44.499365;44499.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1109;44.549252;44549.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1110;44.569705;44569.705;0.717849;0.666668
interleaved_pod_1k_60sec_50ms;0;1111;44.587166;44587.166;0.719873;0.666668
interleaved_pod_1k_60sec_50ms;0;1112;44.599138;44599.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1113;44.649025;44649.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1114;44.686939;44686.939;0.683136;0.666668
interleaved_pod_1k_60sec_50ms;0;1115;44.699410;44699.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1116;44.749297;44749.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1117;44.799184;44799.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1118;44.849070;44849.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1119;44.898957;44898.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1120;44.949342;44949.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1121;44.999229;44999.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1122;45.049116;45049.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1123;45.099002;45099.002;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1124;45.149388;45149.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1125;45.199274;45199.274;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1126;45.249161;45249.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1127;45.299048;45299.048;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1128;45.349433;45349.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1129;45.399320;45399.320;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1130;45.449206;45449.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1131;45.499093;45499.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1132;45.548980;45548.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1133;45.599365;45599.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1134;45.649252;45649.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1135;45.699138;45699.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1136;45.749025;45749.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1137;45.799410;45799.410;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1138;45.849297;45849.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1139;45.899184;45899.184;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1140;45.949070;45949.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1141;45.998957;45998.957;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1142;46.049342;46049.342;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1143;46.081270;46081.270;0.691040;0.666668
interleaved_pod_1k_60sec_50ms;0;1144;46.099229;46099.229;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1145;46.149116;46149.116;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1146;46.168073;46168.073;0.854315;0.666668
interleaved_pod_1k_60sec_50ms;0;1147;46.173560;46173.560;0.703439;0.666668
interleaved_pod_1k_60sec_50ms;0;1148;46.179546;46179.546;0.808028;0.666668
interleaved_pod_1k_60sec_50ms;0;1149;46.185034;46185.034;0.769564;0.666668
interleaved_pod_1k_60sec_50ms;0;1150;46.190522;46190.522;0.817201;0.666668
interleaved_pod_1k_60sec_50ms;0;1151;46.196009;46196.009;0.745161;0.666668
interleaved_pod_1k_60sec_50ms;0;1152;46.249388;46249.388;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1153;46.254875;46254.875;0.994779;0.666668
interleaved_pod_1k_60sec_50ms;0;1154;46.260363;46260.363;0.788644;0.666668
interleaved_pod_1k_60sec_50ms;0;1155;46.265850;46265.850;0.796554;0.666668
interleaved_pod_1k_60sec_50ms;0;1156;46.271837;46271.837;0.788075;0.666668
interleaved_pod_1k_60sec_50ms;0;1157;46.277324;46277.324;0.995684;0.666668
interleaved_pod_1k_60sec_50ms;0;1158;46.286304;46286.304;0.683588;0.666668
interleaved_pod_1k_60sec_50ms;0;1159;46.292290;46292.290;0.738723;0.666668
interleaved_pod_1k_60sec_50ms;0;1160;46.297778;46297.778;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1161;46.349161;46349.161;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1162;46.355646;46355.646;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1163;46.361633;46361.633;0.675693;0.666668
interleaved_pod_1k_60sec_50ms;0;1164;46.367120;46367.120;0.995710;0.666668
interleaved_pod_1k_60sec_50ms;0;1165;46.373107;46373.107;0.900238;0.666668
interleaved_pod_1k_60sec_50ms;0;1166;46.379093;46379.093;0.816666;0.666668
interleaved_pod_1k_60sec_50ms;0;1167;46.385079;46385.079;0.939507;0.666668
interleaved_pod_1k_60sec_50ms;0;1168;46.395057;46395.057;0.754697;0.666668
interleaved_pod_1k_60sec_50ms;0;1169;46.449433;46449.433;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1170;46.457415;46457.415;0.889735;0.666668
interleaved_pod_1k_60sec_50ms;0;1171;46.464399;46464.399;0.864329;0.666668
interleaved_pod_1k_60sec_50ms;0;1172;46.473878;46473.878;0.801548;0.666668
interleaved_pod_1k_60sec_50ms;0;1173;46.479864;46479.864;0.850486;0.666668
interleaved_pod_1k_60sec_50ms;0;1174;46.485351;46485.351;0.866890;0.666668
interleaved_pod_1k_60sec_50ms;0;1175;46.491338;46491.338;0.949741;0.666668
interleaved_pod_1k_60sec_50ms;0;1176;46.497324;46497.324;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1177;46.549206;46549.206;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1178;46.554694;46554.694;0.896248;0.666668
interleaved_pod_1k_60sec_50ms;0;1179;46.565170;46565.170;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1180;46.571655;46571.655;0.877225;0.666668
interleaved_pod_1k_60sec_50ms;0;1181;46.599093;46599.093;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1182;46.648980;46648.980;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1183;46.657460;46657.460;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1184;46.664943;46664.943;0.925984;0.666668
interleaved_pod_1k_60sec_50ms;0;1185;46.671927;46671.927;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1186;46.678912;46678.912;0.809237;0.666668
interleaved_pod_1k_60sec_50ms;0;1187;46.686395;46686.395;0.799754;0.666668
interleaved_pod_1k_60sec_50ms;0;1188;46.693379;46693.379;0.984871;0.666668
interleaved_pod_1k_60sec_50ms;0;1189;46.699365;46699.365;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1190;46.749252;46749.252;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1191;46.757732;46757.732;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1192;46.765215;46765.215;0.839715;0.666668
interleaved_pod_1k_60sec_50ms;0;1193;46.780680;46780.680;0.721014;0.666668
interleaved_pod_1k_60sec_50ms;0;1194;46.799138;46799.138;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1195;46.849025;46849.025;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1196;46.895420;46895.420;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1197;46.949297;46949.297;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1198;46.962766;46962.766;0.965070;0.666668
interleaved_pod_1k_60sec_50ms;0;1199;46.971247;46971.247;0.971415;0.666668
interleaved_pod_1k_60sec_50ms;0;1200;46.979229;46979.229;0.950344;0.666668
interleaved_pod_1k_60sec_50ms;0;1201;46.987211;46987.211;0.892299;0.666668
interleaved_pod_1k_60sec_50ms;0;1202;46.995193;46995.193;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1203;47.049070;47049.070;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1204;47.061043;47061.043;1.000000;0.666668
interleaved_pod_1k_60sec_50ms;0;1205;47.069025;47069.025;1.000000;0.666668
