Zeit (s),Spektral Centroid (Hz),Power (dB),Energy,Peak Frequenz (Hz),Spectral Flux,Bandbreite (Hz),Spectral Flatness,Spectral Rolloff (Hz)
7.250,2056.18,-68.27,0.123738,75.00,376.682953,2990.91,0.000011,4220.00
7.300,1949.75,-69.16,0.119165,75.00,242.999329,2996.49,0.000009,3865.00
7.350,1574.00,-67.74,0.142726,75.00,509.258606,2724.04,0.000011,2980.00
7.400,1686.93,-66.08,0.162475,135.00,552.268372,2656.85,0.000014,3280.00
7.450,2395.27,-64.12,0.133677,50.00,556.935852,2789.90,0.000035,4115.00
7.500,2707.82,-63.58,0.115445,50.00,406.548676,2738.86,0.000053,4190.00
7.550,2734.32,-64.87,0.105736,50.00,259.470795,2747.89,0.000042,4175.00
7.600,2817.05,-66.10,0.079857,50.00,265.629211,2892.04,0.000048,4350.00
7.650,3179.12,-66.54,0.051253,50.00,258.948639,3191.10,0.000093,6175.00
7.700,4845.16,-61.69,0.044176,385.00,225.811081,3767.07,0.000431,8965.00
7.750,4963.78,-61.79,0.046493,85.00,157.840759,3797.48,0.000369,9110.00
7.800,2992.17,-66.74,0.048121,85.00,206.798737,3089.34,0.000094,6005.00
7.850,2793.61,-65.33,0.072163,550.00,260.380737,2740.88,0.000071,4800.00
7.900,2886.95,-66.08,0.068009,550.00,185.321915,2796.66,0.000062,5490.00
7.950,2888.26,-69.73,0.039709,540.00,255.759171,2938.42,0.000055,6025.00
8.000,2580.78,-72.37,0.018465,540.00,183.731537,3083.60,0.000097,5685.00
8.050,2834.23,-62.91,0.081336,200.00,426.461029,3302.57,0.000111,6230.00
8.100,3135.63,-59.31,0.123054,205.00,330.243317,3391.13,0.000147,6580.00
8.150,3088.91,-60.63,0.100678,1045.00,418.096649,3225.23,0.000146,6320.00
8.200,2746.46,-63.93,0.093456,85.00,388.814148,2811.04,0.000068,4800.00
8.250,2599.93,-67.21,0.063574,85.00,286.254211,2732.43,0.000055,4135.00
8.300,2624.10,-68.90,0.049927,85.00,232.147522,2865.79,0.000049,4635.00
8.350,2820.57,-65.75,0.061360,85.00,191.271667,2723.87,0.000092,4660.00
8.400,4188.85,-60.48,0.062662,85.00,169.664261,3474.88,0.000351,7810.00
8.450,5221.20,-60.46,0.049544,85.00,184.887650,3761.99,0.000501,9250.00
8.500,5621.75,-62.55,0.036922,85.00,179.570358,4207.39,0.000437,10360.00
8.550,5493.24,-64.13,0.035318,2455.00,120.003670,4325.01,0.000290,10405.00
8.600,3698.57,-67.33,0.034321,150.00,120.468384,3791.91,0.000135,8535.00
8.650,2692.01,-71.85,0.027259,1040.00,100.601753,3164.65,0.000059,5025.00
8.700,2283.01,-73.11,0.021388,225.00,99.839439,2978.16,0.000062,4290.00
8.750,1999.76,-69.67,0.043666,80.00,185.088058,2885.91,0.000053,3710.00
8.800,1907.82,-68.20,0.058764,1125.00,196.905487,2602.21,0.000056,3340.00
8.850,1933.59,-65.88,0.091754,580.00,333.773438,2389.53,0.000051,3450.00
8.900,1917.59,-66.15,0.084583,470.00,267.185791,2427.00,0.000053,3465.00
8.950,1671.68,-68.22,0.070274,470.00,304.246918,2415.39,0.000040,2905.00
9.000,1877.00,-66.08,0.081494,150.00,247.108658,2477.07,0.000056,3360.00
9.050,2128.58,-64.87,0.082455,585.00,267.066040,2522.81,0.000076,3705.00
9.100,1912.61,-66.35,0.077594,590.00,248.176666,2431.88,0.000057,3385.00
9.150,1799.90,-66.71,0.079417,245.00,256.066528,2441.04,0.000049,3295.00
9.200,2046.40,-64.45,0.090906,220.00,299.777374,2572.74,0.000073,3675.00
9.250,1942.74,-64.45,0.100358,220.00,264.381348,2566.78,0.000062,3535.00
9.300,1862.14,-65.36,0.094270,330.00,315.744690,2636.02,0.000053,3540.00
9.350,2242.80,-63.43,0.095313,35.00,319.422760,3018.22,0.000082,4660.00
9.400,2567.74,-60.73,0.115286,35.00,387.958282,3181.42,0.000124,5105.00
9.450,2672.57,-60.63,0.117552,35.00,312.954437,3421.63,0.000122,5550.00
9.500,2648.00,-62.26,0.110358,35.00,357.411926,3537.05,0.000082,5640.00
9.550,3128.87,-63.33,0.088432,35.00,287.260925,3774.51,0.000089,7175.00
9.600,4283.58,-66.62,0.046266,30.00,354.437897,4386.17,0.000108,8345.00
9.650,4454.12,-70.74,0.028902,3130.00,178.207047,4360.84,0.000075,8570.00
9.700,2737.98,-71.74,0.029727,3130.00,118.044548,3310.56,0.000053,5105.00
9.750,2471.92,-70.45,0.047124,280.00,191.993713,3162.44,0.000032,4585.00
9.800,3162.82,-69.12,0.048551,270.00,123.459427,4049.48,0.000045,7745.00
9.850,4104.73,-70.30,0.024067,260.00,198.087509,4732.37,0.000119,10590.00
9.900,3241.58,-72.51,0.018377,240.00,77.283241,4001.34,0.000101,7335.00
9.950,2648.31,-72.10,0.024948,240.00,73.839478,3355.88,0.000066,5135.00
10.000,2679.08,-72.57,0.018788,205.00,76.970520,3433.54,0.000101,5335.00
10.050,2372.38,-71.78,0.032254,260.00,163.801315,3340.06,0.000050,4470.00
10.100,2201.92,-70.28,0.047557,260.00,124.942665,3046.19,0.000038,4080.00
10.150,2027.71,-72.24,0.030218,260.00,161.995468,2766.45,0.000045,3285.00
10.200,1862.56,-73.57,0.025066,955.00,124.640564,2549.78,0.000041,2865.00
10.250,2007.08,-71.16,0.034868,960.00,112.346001,2556.41,0.000053,3020.00
10.300,2055.07,-71.92,0.029643,960.00,88.260529,2480.19,0.000055,3235.00
10.350,1942.86,-74.46,0.018999,720.00,109.888191,2523.51,0.000047,2985.00
10.400,2119.13,-73.21,0.020298,720.00,66.238808,2687.83,0.000066,3365.00
10.450,2140.09,-72.41,0.022611,930.00,64.835518,2548.63,0.000070,3350.00
10.500,1939.15,-74.02,0.019167,690.00,71.077187,2402.48,0.000049,3010.00
10.550,1726.17,-75.04,0.021020,185.00,65.651711,2359.20,0.000028,2430.00
10.600,1836.74,-74.34,0.022799,695.00,61.386585,2543.31,0.000037,2690.00
10.650,1998.98,-74.23,0.018771,875.00,62.062294,2694.39,0.000055,2910.00
10.700,1769.33,-75.93,0.013523,880.00,55.846588,2436.37,0.000040,2615.00
10.750,1572.51,-76.29,0.016370,625.00,67.081802,2104.01,0.000015,2245.00
10.800,1657.40,-76.38,0.016487,620.00,45.440231,2242.16,0.000018,2295.00
10.850,1747.09,-76.59,0.015185,690.00,59.965469,2453.45,0.000021,2490.00
10.900,1507.53,-76.75,0.018793,610.00,51.955746,2160.72,0.000010,2030.00
10.950,1507.84,-76.68,0.017714,610.00,44.386311,2100.77,0.000009,2240.00
11.000,1603.18,-76.67,0.013449,690.00,48.564350,2131.80,0.000016,2395.00
11.050,1564.62,-76.92,0.011036,190.00,41.537182,2049.26,0.000019,2335.00
11.100,1475.96,-77.27,0.009020,190.00,27.974457,1928.54,0.000015,2320.00
11.150,1597.81,-77.25,0.007722,190.00,27.415949,2126.70,0.000031,2520.00
11.200,3023.38,-74.02,0.010728,190.00,35.860073,3779.79,0.000176,7420.00
11.250,3425.65,-69.31,0.020904,50.00,92.662201,4023.80,0.000200,8390.00
11.300,2993.09,-69.25,0.031683,45.00,95.831268,3874.78,0.000094,7475.00
11.350,2290.03,-73.46,0.022704,40.00,93.323082,3488.43,0.000053,5635.00
11.400,1836.70,-76.39,0.013755,10.00,92.046036,2927.73,0.000041,3075.00
11.450,1567.05,-76.79,0.013118,940.00,52.758606,2423.08,0.000026,2310.00
11.500,1670.61,-76.78,0.013482,945.00,45.284756,2402.48,0.000023,2335.00
11.550,1841.04,-76.81,0.013145,955.00,35.772011,2475.99,0.000023,2555.00
11.600,2083.09,-76.59,0.013306,940.00,36.431679,2691.83,0.000028,3450.00
11.650,1993.32,-76.65,0.012454,945.00,30.958408,2640.16,0.000030,3135.00
11.700,1794.77,-76.78,0.011963,945.00,34.687569,2397.83,0.000024,2730.00
11.750,1722.71,-76.42,0.012198,145.00,44.188961,2216.58,0.000025,2565.00
11.800,1658.74,-75.79,0.016038,145.00,55.283470,2257.76,0.000027,2505.00
11.850,1676.87,-74.81,0.020277,140.00,60.096512,2424.69,0.000033,2860.00
11.900,1610.85,-73.71,0.027445,715.00,91.539940,2353.51,0.000030,2870.00
11.950,1643.75,-72.71,0.034288,180.00,112.341171,2282.93,0.000030,2805.00
12.000,1802.73,-72.24,0.037095,200.00,129.895126,2419.82,0.000029,3105.00
12.050,1753.30,-73.11,0.038420,200.00,134.559738,2463.22,0.000019,3030.00
12.100,1607.59,-73.77,0.038570,605.00,81.363899,2322.07,0.000016,2560.00
